route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,trip_route_type,route_pattern_id,bikes_allowed
1,SummerSaturday,69572186,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572187,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572188,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572189,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572190,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572191,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572192,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572193,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572194,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572195,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572196,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572197,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572198,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572199,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572200,,,0,,010150,,,1-_-0,0
1,SummerSaturday,69572201,,,0,,010150,,,1-_-0,0
