added_route_id,trip_id
CR-Worcester,CR-BackBayWellesleyHillsLocalSaturday-0-18:04:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSaturday-0-20:26:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSaturday-0-22:48:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-0-04:43:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-0-06:41:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-0-08:34:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-0-10:13:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-0-12:03:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-0-14:03:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-0-16:06:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-0-18:04:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-0-20:26:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-0-22:48:00
CR-Worcester,CR-BackBayWellesleyHillsLocalFri-0-23:01:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSaturday-1-06:23:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSaturday-1-08:25:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSaturday-1-10:28:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSaturday-1-12:34:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSaturday-1-14:34:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSaturday-1-16:30:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSaturday-1-18:28:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSaturday-1-20:12:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSaturday-1-22:25:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSaturday-1-24:38:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-1-06:23:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-1-08:25:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-1-10:28:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-1-12:34:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-1-14:34:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-1-16:30:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-1-18:28:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-1-20:12:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-1-22:25:00
CR-Worcester,CR-BackBayWellesleyHillsLocalSunday-1-24:38:00
CR-Worcester,CR-BackBayWellesleyHillsLocalFri-1-24:05:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-0-04:43:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-0-06:36:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-0-08:29:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-0-10:13:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-0-11:58:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-0-14:03:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-0-16:01:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-0-17:59:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-0-20:26:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-0-22:48:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-0-04:43:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-0-06:36:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-0-08:29:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-0-10:13:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-0-11:58:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-0-14:03:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-0-16:01:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-0-17:59:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-0-20:26:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-0-22:48:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalFri-0-23:01:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-1-06:23:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-1-08:25:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-1-10:28:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-1-12:34:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-1-14:34:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-1-16:30:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-1-18:28:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-1-20:12:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-1-22:25:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSaturday-1-24:38:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-1-06:23:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-1-08:25:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-1-10:28:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-1-12:34:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-1-14:34:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-1-16:30:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-1-18:28:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-1-20:12:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-1-22:25:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalSunday-1-24:38:00
CR-Worcester,CR-SouthStationWellesleyHillsLocalFri-1-24:05:00
CR-Franklin,CR-FoxboroWalpoleShuttle-Weekday-0-09:33:00
CR-Franklin,CR-FoxboroWalpoleShuttle-Weekday-0-11:25:00
CR-Franklin,CR-FoxboroWalpoleShuttle-Weekday-0-13:15:00
CR-Franklin,CR-FoxboroWalpoleShuttle-Weekday-0-15:21:00
CR-Franklin,CR-FoxboroWalpoleShuttle-Weekday-1-10:20:00
CR-Franklin,CR-FoxboroWalpoleShuttle-Weekday-1-12:15:00
CR-Franklin,CR-FoxboroWalpoleShuttle-Weekday-1-13:53:00
CR-Franklin,CR-FoxboroWalpoleShuttle-Weekday-1-15:50:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellLocal-1-05:46:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellLocal-1-07:46:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellLocal-1-09:46:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellLocal-1-11:46:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellLocal-1-13:46:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellLocal-1-15:46:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellLocal-1-17:46:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellLocal-1-19:46:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellLocal-1-22:24:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellLocal-0-05:53:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellLocal-0-07:53:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellLocal-0-09:38:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellLocal-0-11:38:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellLocal-0-13:38:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellLocal-0-15:38:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellLocal-0-17:48:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellLocal-0-20:28:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellLocal-0-23:13:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellExpress-1-05:46:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellExpress-1-07:46:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellExpress-1-09:46:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellExpress-1-11:46:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellExpress-1-13:46:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellExpress-1-15:46:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellExpress-1-17:46:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellExpress-1-19:46:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellExpress-1-22:24:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellExpress-0-06:13:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellExpress-0-08:13:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellExpress-0-10:03:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellExpress-0-12:03:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellExpress-0-14:03:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellExpress-0-16:08:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellExpress-0-18:08:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellExpress-0-20:48:00
CR-Lowell,CR-TowerAShuttleWeekend-Spring-LowellExpress-0-23:33:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-1-05:42:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-1-06:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-1-07:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-1-08:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-1-09:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-1-10:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-1-11:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-1-12:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-1-13:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-1-14:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-1-15:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-1-16:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-1-17:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-1-18:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-1-19:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-1-20:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-1-21:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-1-23:22:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-0-05:55:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-0-06:55:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-0-07:45:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-0-08:45:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-0-09:45:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-0-10:25:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-0-11:25:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-0-12:25:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-0-13:25:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-0-14:25:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-0-15:35:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-0-16:35:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-0-17:35:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-0-18:35:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-0-19:56:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-0-21:36:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-0-23:06:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportLocal-0-24:00:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-1-05:42:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-1-06:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-1-07:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-1-08:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-1-09:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-1-10:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-1-11:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-1-12:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-1-13:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-1-14:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-1-15:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-1-16:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-1-17:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-1-18:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-1-19:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-1-20:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-1-21:52:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-1-23:22:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-0-06:05:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-0-07:05:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-0-08:05:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-0-09:05:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-0-09:45:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-0-10:45:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-0-11:45:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-0-12:45:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-0-13:45:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-0-14:45:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-0-15:45:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-0-16:55:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-0-17:55:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-0-18:55:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-0-20:16:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-0-21:51:00
CR-Newburyport,CR-TowerAShuttleNwbryprt-Spring-NewburyportExpress-0-23:21:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-05:26:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-06:11:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-06:51:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-07:20:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-07:56:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-08:30:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-09:05:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-09:46:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-10:46:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-11:46:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-12:46:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-13:46:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-14:46:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-15:46:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-16:31:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-17:31:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-18:32:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-19:09:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-19:49:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-20:26:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-21:14:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-22:14:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-1-24:14:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-04:53:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-06:08:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-06:13:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-06:48:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-07:33:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-08:33:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-09:43:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-10:43:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-11:43:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-12:43:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-13:43:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-14:13:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-14:48:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-15:23:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-16:03:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-16:35:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-17:13:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-18:01:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-19:13:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-20:13:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-21:13:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-22:13:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellLocal-0-23:18:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-05:26:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-06:11:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-06:51:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-07:20:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-07:56:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-08:30:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-09:05:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-09:46:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-10:46:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-11:46:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-12:46:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-13:46:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-14:46:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-15:46:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-16:31:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-17:31:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-18:32:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-19:09:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-19:49:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-20:26:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-21:14:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-22:14:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-1-24:14:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-05:08:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-06:23:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-06:48:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-07:23:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-08:08:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-09:08:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-10:08:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-11:08:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-12:08:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-13:08:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-13:53:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-14:38:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-15:13:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-15:48:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-16:28:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-17:05:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-17:43:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-18:21:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-19:08:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-20:33:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-21:33:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-22:33:00
CR-Lowell,CR-TowerAShuttleWeekday-Spring-LowellExpress-0-23:33:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-05:32:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-05:58:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-06:38:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-07:06:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-07:20:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-08:07:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-08:39:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-09:06:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-09:34:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-10:09:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-10:39:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-11:09:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-11:39:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-12:09:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-13:09:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-13:39:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-14:39:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-15:09:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-15:39:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-16:09:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-16:37:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-17:31:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-17:56:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-18:39:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-19:41:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-20:39:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-21:47:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-22:17:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-1-23:17:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-0-05:51:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-0-06:23:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-0-06:49:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-0-07:45:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-0-08:15:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-0-08:45:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-0-09:15:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-0-09:45:00
CR-Newburyport,CR-TowerAShuttleWeekday-Spring-NewburyportLocal-0-10:35:00
